dataset,period_id,controlled_duration_sec,window_id,start_edge,end_edge,alpha,fallback_rate_cents_per_m,max_zone_rate_cents_per_m,exact_period_fee_cents,exact_window_fee_cents,fallback_window_fee_cents,honest_penalty_controlled_period,honest_penalty_controlled_window,actual_distance_m,fallback_distance_m,duration_sec,movement_ratio,dwell_edge_share,n_edges,speed_bound_ok
geolife,010-20080917225654-0,120,1,7,8,0.3,1.5,5.0,17357.0,2780.0,5940.0,0.1820591115976263,1.1366906474820144,556.0,3960.0,120.0,0.1404040404040404,0.0,2,True
geolife,010-20080917225654-0,120,2,12,13,0.3,1.5,5.0,17357.0,5440.0,5940.0,0.02880682145532062,0.09191176470588236,1088.0,3960.0,120.0,0.27474747474747474,0.0,2,True
geolife,010-20080917225654-0,120,0,4,5,0.4,2.0,5.0,17357.0,3838.0,7920.0,0.23517889036123754,1.0635747785304845,1082.0,3960.0,120.0,0.2732323232323232,0.0,2,True
geolife,010-20080917225654-0,120,1,7,8,0.4,2.0,5.0,17357.0,2780.0,7920.0,0.296134124560696,1.8489208633093526,556.0,3960.0,120.0,0.1404040404040404,0.0,2,True
geolife,010-20080917225654-0,120,2,12,13,0.4,2.0,5.0,17357.0,5440.0,7920.0,0.14288183441839028,0.45588235294117646,1088.0,3960.0,120.0,0.27474747474747474,0.0,2,True
geolife,010-20080917225654-0,120,0,4,5,0.5,2.5,5.0,17357.0,3838.0,9900.0,0.34925390332430717,1.5794684731631057,1082.0,3960.0,120.0,0.2732323232323232,0.0,2,True
geolife,010-20080917225654-0,120,1,7,8,0.5,2.5,5.0,17357.0,2780.0,9900.0,0.41020913752376564,2.5611510791366907,556.0,3960.0,120.0,0.1404040404040404,0.0,2,True
geolife,010-20080917225654-0,120,2,12,13,0.5,2.5,5.0,17357.0,5440.0,9900.0,0.2569568473814599,0.8198529411764706,1088.0,3960.0,120.0,0.27474747474747474,0.0,2,True
geolife,010-20080917225654-0,120,0,4,5,0.6,3.0,5.0,17357.0,3838.0,11880.0,0.4633289162873768,2.095362167795727,1082.0,3960.0,120.0,0.2732323232323232,0.0,2,True
geolife,010-20080917225654-0,120,1,7,8,0.6,3.0,5.0,17357.0,2780.0,11880.0,0.5242841504868353,3.273381294964029,556.0,3960.0,120.0,0.1404040404040404,0.0,2,True
geolife,010-20080917225654-0,120,2,12,13,0.6,3.0,5.0,17357.0,5440.0,11880.0,0.37103186034452956,1.1838235294117647,1088.0,3960.0,120.0,0.27474747474747474,0.0,2,True
geolife,010-20080917225654-0,120,0,4,5,0.7,3.5,5.0,17357.0,3838.0,13860.0,0.5774039292504465,2.611255862428348,1082.0,3960.0,120.0,0.2732323232323232,0.0,2,True
geolife,010-20080917225654-0,120,1,7,8,0.7,3.5,5.0,17357.0,2780.0,13860.0,0.638359163449905,3.985611510791367,556.0,3960.0,120.0,0.1404040404040404,0.0,2,True
geolife,010-20080917225654-0,120,2,12,13,0.7,3.5,5.0,17357.0,5440.0,13860.0,0.4851068733075992,1.5477941176470589,1088.0,3960.0,120.0,0.27474747474747474,0.0,2,True
geolife,010-20080917225654-0,120,0,4,5,0.8,4.0,5.0,17357.0,3838.0,15840.0,0.6914789422135161,3.127149557060969,1082.0,3960.0,120.0,0.2732323232323232,0.0,2,True
geolife,010-20080917225654-0,120,1,7,8,0.8,4.0,5.0,17357.0,2780.0,15840.0,0.7524341764129746,4.697841726618705,556.0,3960.0,120.0,0.1404040404040404,0.0,2,True
geolife,010-20080917225654-0,120,2,12,13,0.8,4.0,5.0,17357.0,5440.0,15840.0,0.5991818862706689,1.911764705882353,1088.0,3960.0,120.0,0.27474747474747474,0.0,2,True
geolife,010-20080917225654-0,120,0,4,5,0.9,4.5,5.0,17357.0,3838.0,17820.0,0.8055539551765858,3.6430432516935904,1082.0,3960.0,120.0,0.2732323232323232,0.0,2,True
geolife,010-20080917225654-0,120,1,7,8,0.9,4.5,5.0,17357.0,2780.0,17820.0,0.8665091893760443,5.410071942446043,556.0,3960.0,120.0,0.1404040404040404,0.0,2,True
geolife,010-20080917225654-0,120,2,12,13,0.9,4.5,5.0,17357.0,5440.0,17820.0,0.7132568992337386,2.275735294117647,1088.0,3960.0,120.0,0.27474747474747474,0.0,2,True
geolife,010-20080917225654-0,120,0,4,5,1.0,5.0,5.0,17357.0,3838.0,19800.0,0.9196289681396554,4.158936946326212,1082.0,3960.0,120.0,0.2732323232323232,0.0,2,True
geolife,010-20080917225654-0,120,1,7,8,1.0,5.0,5.0,17357.0,2780.0,19800.0,0.9805842023391139,6.122302158273381,556.0,3960.0,120.0,0.1404040404040404,0.0,2,True
geolife,010-20080917225654-0,120,2,12,13,1.0,5.0,5.0,17357.0,5440.0,19800.0,0.8273319121968082,2.639705882352941,1088.0,3960.0,120.0,0.27474747474747474,0.0,2,True
geolife,010-20080917225654-0,120,0,4,5,1.1,5.5,5.0,17357.0,3838.0,21780.0,1.033703981102725,4.674830640958833,1082.0,3960.0,120.0,0.2732323232323232,0.0,2,True
geolife,010-20080917225654-0,120,1,7,8,1.1,5.5,5.0,17357.0,2780.0,21780.0,1.0946592153021835,6.83453237410072,556.0,3960.0,120.0,0.1404040404040404,0.0,2,True
geolife,010-20080917225654-0,120,2,12,13,1.1,5.5,5.0,17357.0,5440.0,21780.0,0.9414069251598779,3.0036764705882355,1088.0,3960.0,120.0,0.27474747474747474,0.0,2,True
geolife,010-20080917225654-0,120,0,4,5,1.2,6.0,5.0,17357.0,3838.0,23760.0,1.1477789940657948,5.190724335591454,1082.0,3960.0,120.0,0.2732323232323232,0.0,2,True
geolife,010-20080917225654-0,120,1,7,8,1.2,6.0,5.0,17357.0,2780.0,23760.0,1.2087342282652531,7.546762589928058,556.0,3960.0,120.0,0.1404040404040404,0.0,2,True
geolife,010-20080917225654-0,120,2,12,13,1.2,6.0,5.0,17357.0,5440.0,23760.0,1.0554819381229474,3.3676470588235294,1088.0,3960.0,120.0,0.27474747474747474,0.0,2,True
geolife,010-20080917225654-0,300,0,0,3,0.1,0.5,5.0,17357.0,2289.0,3960.0,0.0962723973036815,0.7300131061598951,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,0.1,0.5,5.0,17357.0,8358.0,4950.0,-0.19634729503946535,-0.4077530509691314,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,0.1,0.5,5.0,17357.0,6390.0,4950.0,-0.08296364579132338,-0.22535211267605634,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080917225654-0,300,0,0,3,0.2,1.0,5.0,17357.0,2289.0,7920.0,0.32442242322982084,2.4600262123197902,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,0.2,1.0,5.0,17357.0,8358.0,9900.0,0.08884023736820879,0.18449389806173727,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,0.2,1.0,5.0,17357.0,6390.0,9900.0,0.20222388661635074,0.5492957746478874,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080917225654-0,300,0,0,3,0.3,1.5,5.0,17357.0,2289.0,11880.0,0.5525724491559602,4.190039318479686,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,0.3,1.5,5.0,17357.0,8358.0,14850.0,0.3740277697758829,0.7767408470926059,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,0.3,1.5,5.0,17357.0,6390.0,14850.0,0.4874114190240249,1.323943661971831,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080917225654-0,300,0,0,3,0.4,2.0,5.0,17357.0,2289.0,15840.0,0.7807224750820995,5.9200524246395805,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,0.4,2.0,5.0,17357.0,8358.0,19800.0,0.6592153021835571,1.3689877961234744,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,0.4,2.0,5.0,17357.0,6390.0,19800.0,0.772598951431699,2.0985915492957745,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080917225654-0,300,0,0,3,0.5,2.5,5.0,17357.0,2289.0,19800.0,1.0088725010082387,7.650065530799476,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,0.5,2.5,5.0,17357.0,8358.0,24750.0,0.9444028345912312,1.961234745154343,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,0.5,2.5,5.0,17357.0,6390.0,24750.0,1.0577864838393731,2.8732394366197185,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080917225654-0,300,0,0,3,0.6,3.0,5.0,17357.0,2289.0,23760.0,1.237022526934378,9.380078636959372,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,0.6,3.0,5.0,17357.0,8358.0,29700.0,1.2295903669989054,2.5534816941852116,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,0.6,3.0,5.0,17357.0,6390.0,29700.0,1.3429740162470474,3.647887323943662,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080917225654-0,300,0,0,3,0.7,3.5,5.0,17357.0,2289.0,27720.0,1.4651725528605173,11.110091743119266,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,0.7,3.5,5.0,17357.0,8358.0,34650.0,1.5147778994065795,3.1457286432160805,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,0.7,3.5,5.0,17357.0,6390.0,34650.0,1.6281615486547214,4.422535211267606,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080917225654-0,300,0,0,3,0.8,4.0,5.0,17357.0,2289.0,31680.0,1.6933225787866566,12.840104849279161,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,0.8,4.0,5.0,17357.0,8358.0,39600.0,1.7999654318142537,3.737975592246949,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,0.8,4.0,5.0,17357.0,6390.0,39600.0,1.9133490810623957,5.197183098591549,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080917225654-0,300,0,0,3,0.9,4.5,5.0,17357.0,2289.0,35640.0,1.921472604712796,14.570117955439056,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,0.9,4.5,5.0,17357.0,8358.0,44550.0,2.085152964221928,4.330222541277817,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,0.9,4.5,5.0,17357.0,6390.0,44550.0,2.1985366134700697,5.971830985915493,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080917225654-0,300,0,0,3,1.0,5.0,5.0,17357.0,2289.0,39600.0,2.149622630638935,16.30013106159895,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,1.0,5.0,5.0,17357.0,8358.0,49500.0,2.370340496629602,4.9224694903086865,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,1.0,5.0,5.0,17357.0,6390.0,49500.0,2.4837241458777437,6.746478873239437,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080917225654-0,300,0,0,3,1.1,5.5,5.0,17357.0,2289.0,43560.0,2.3777726565650745,18.030144167758845,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,1.1,5.5,5.0,17357.0,8358.0,54450.0,2.655528029037276,5.514716439339555,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,1.1,5.5,5.0,17357.0,6390.0,54450.0,2.768911678285418,7.52112676056338,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080917225654-0,300,0,0,3,1.2,6.0,5.0,17357.0,2289.0,47520.0,2.605922682491214,19.760157273918743,763.0,7920.0,240.0,0.09633838383838383,0.0,4,True
geolife,010-20080917225654-0,300,1,4,8,1.2,6.0,5.0,17357.0,8358.0,59400.0,2.94071556144495,6.106963388370423,1986.0,9900.0,300.0,0.2006060606060606,0.0,5,True
geolife,010-20080917225654-0,300,2,10,14,1.2,6.0,5.0,17357.0,6390.0,59400.0,3.054099210693092,8.295774647887324,1278.0,9900.0,300.0,0.1290909090909091,0.0,5,True
geolife,010-20080921224934-0,60,0,12,12,0.1,0.5,5.0,18695.0,1680.0,990.0,-0.03690826424177587,-0.4107142857142857,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,0.1,0.5,5.0,18695.0,2305.0,990.0,-0.0703396630115004,-0.5704989154013015,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,0.1,0.5,5.0,18695.0,1865.0,990.0,-0.046803958277614334,-0.4691689008042895,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,60,0,12,12,0.2,1.0,5.0,18695.0,1680.0,1980.0,0.016047071409467772,0.17857142857142858,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,0.2,1.0,5.0,18695.0,2305.0,1980.0,-0.017384327360256753,-0.14099783080260303,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,0.2,1.0,5.0,18695.0,1865.0,1980.0,0.006151377373629313,0.06166219839142091,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,60,0,12,12,0.3,1.5,5.0,18695.0,1680.0,2970.0,0.06900240706071142,0.7678571428571429,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,0.3,1.5,5.0,18695.0,2305.0,2970.0,0.035571008290986895,0.2885032537960954,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,0.3,1.5,5.0,18695.0,1865.0,2970.0,0.05910671302487296,0.5924932975871313,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,60,0,12,12,0.4,2.0,5.0,18695.0,1680.0,3960.0,0.12195774271195507,1.3571428571428572,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,0.4,2.0,5.0,18695.0,2305.0,3960.0,0.08852634394223054,0.7180043383947939,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,0.4,2.0,5.0,18695.0,1865.0,3960.0,0.1120620486761166,1.123324396782842,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,60,0,12,12,0.5,2.5,5.0,18695.0,1680.0,4950.0,0.17491307836319872,1.9464285714285714,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,0.5,2.5,5.0,18695.0,2305.0,4950.0,0.14148167959347419,1.1475054229934925,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,0.5,2.5,5.0,18695.0,1865.0,4950.0,0.16501738432736027,1.6541554959785523,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,60,0,12,12,0.6,3.0,5.0,18695.0,1680.0,5940.0,0.22786841401444236,2.5357142857142856,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,0.6,3.0,5.0,18695.0,2305.0,5940.0,0.19443701524471785,1.5770065075921909,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,0.6,3.0,5.0,18695.0,1865.0,5940.0,0.2179727199786039,2.1849865951742626,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,60,0,12,12,0.7,3.5,5.0,18695.0,1680.0,6930.0,0.280823749665686,3.125,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,0.7,3.5,5.0,18695.0,2305.0,6930.0,0.24739235089596148,2.0065075921908893,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,0.7,3.5,5.0,18695.0,1865.0,6930.0,0.27092805562984756,2.715817694369973,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,60,0,12,12,0.8,4.0,5.0,18695.0,1680.0,7920.0,0.3337790853169297,3.7142857142857144,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,0.8,4.0,5.0,18695.0,2305.0,7920.0,0.3003476865472051,2.4360086767895877,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,0.8,4.0,5.0,18695.0,1865.0,7920.0,0.3238833912810912,3.246648793565684,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,60,0,12,12,0.9,4.5,5.0,18695.0,1680.0,8910.0,0.3867344209681733,4.303571428571429,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,0.9,4.5,5.0,18695.0,2305.0,8910.0,0.3533030221984488,2.8655097613882865,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,0.9,4.5,5.0,18695.0,1865.0,8910.0,0.37683872693233483,3.777479892761394,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,60,0,12,12,1.0,5.0,5.0,18695.0,1680.0,9900.0,0.43968975661941695,4.892857142857143,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,1.0,5.0,5.0,18695.0,2305.0,9900.0,0.40625835784969244,3.295010845986985,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,1.0,5.0,5.0,18695.0,1865.0,9900.0,0.4297940625835785,4.3083109919571045,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,60,0,12,12,1.1,5.5,5.0,18695.0,1680.0,10890.0,0.4926450922706606,5.482142857142857,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,1.1,5.5,5.0,18695.0,2305.0,10890.0,0.4592136935009361,3.7245119305856833,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,1.1,5.5,5.0,18695.0,1865.0,10890.0,0.48274939823482216,4.839142091152815,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,60,0,12,12,1.2,6.0,5.0,18695.0,1680.0,11880.0,0.5456004279219042,6.071428571428571,560.0,1980.0,60.0,0.2828282828282828,0.0,1,True
geolife,010-20080921224934-0,60,1,18,18,1.2,6.0,5.0,18695.0,2305.0,11880.0,0.5121690291521798,4.154013015184382,461.0,1980.0,60.0,0.23282828282828283,0.0,1,True
geolife,010-20080921224934-0,60,2,30,30,1.2,6.0,5.0,18695.0,1865.0,11880.0,0.5357047338860658,5.369973190348525,373.0,1980.0,60.0,0.18838383838383838,0.0,1,True
geolife,010-20080921224934-0,120,0,12,13,0.1,0.5,5.0,18695.0,2060.0,1980.0,-0.004279219042524739,-0.038834951456310676,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,0.1,0.5,5.0,18695.0,2460.0,1980.0,-0.025675314255148435,-0.1951219512195122,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
geolife,010-20080921224934-0,120,2,29,30,0.1,0.5,5.0,18695.0,3560.0,1980.0,-0.0845145760898636,-0.4438202247191011,712.0,3960.0,120.0,0.1797979797979798,0.0,2,True
geolife,010-20080921224934-0,120,0,12,13,0.2,1.0,5.0,18695.0,2060.0,3960.0,0.10163145225996256,0.9223300970873787,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,0.2,1.0,5.0,18695.0,2460.0,3960.0,0.08023535704733886,0.6097560975609756,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
geolife,010-20080921224934-0,120,2,29,30,0.2,1.0,5.0,18695.0,3560.0,3960.0,0.021396095212623697,0.11235955056179775,712.0,3960.0,120.0,0.1797979797979798,0.0,2,True
geolife,010-20080921224934-0,120,0,12,13,0.3,1.5,5.0,18695.0,2060.0,5940.0,0.20754212356244986,1.883495145631068,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,0.3,1.5,5.0,18695.0,2460.0,5940.0,0.18614602834982616,1.4146341463414633,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
geolife,010-20080921224934-0,120,2,29,30,0.3,1.5,5.0,18695.0,3560.0,5940.0,0.127306766515111,0.6685393258426966,712.0,3960.0,120.0,0.1797979797979798,0.0,2,True
geolife,010-20080921224934-0,120,0,12,13,0.4,2.0,5.0,18695.0,2060.0,7920.0,0.31345279486493716,2.8446601941747574,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,0.4,2.0,5.0,18695.0,2460.0,7920.0,0.29205669965231346,2.2195121951219514,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
geolife,010-20080921224934-0,120,2,29,30,0.4,2.0,5.0,18695.0,3560.0,7920.0,0.2332174378175983,1.2247191011235956,712.0,3960.0,120.0,0.1797979797979798,0.0,2,True
geolife,010-20080921224934-0,120,0,12,13,0.5,2.5,5.0,18695.0,2060.0,9900.0,0.4193634661674244,3.8058252427184467,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,0.5,2.5,5.0,18695.0,2460.0,9900.0,0.3979673709548007,3.024390243902439,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
geolife,010-20080921224934-0,120,2,29,30,0.5,2.5,5.0,18695.0,3560.0,9900.0,0.33912810912008556,1.7808988764044944,712.0,3960.0,120.0,0.1797979797979798,0.0,2,True
geolife,010-20080921224934-0,120,0,12,13,0.6,3.0,5.0,18695.0,2060.0,11880.0,0.5252741374699117,4.766990291262136,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,0.6,3.0,5.0,18695.0,2460.0,11880.0,0.503878042257288,3.8292682926829267,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
geolife,010-20080921224934-0,120,2,29,30,0.6,3.0,5.0,18695.0,3560.0,11880.0,0.4450387804225729,2.337078651685393,712.0,3960.0,120.0,0.1797979797979798,0.0,2,True
geolife,010-20080921224934-0,120,0,12,13,0.7,3.5,5.0,18695.0,2060.0,13860.0,0.631184808772399,5.728155339805825,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,0.7,3.5,5.0,18695.0,2460.0,13860.0,0.6097887135597754,4.634146341463414,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
geolife,010-20080921224934-0,120,2,29,30,0.7,3.5,5.0,18695.0,3560.0,13860.0,0.5509494517250602,2.893258426966292,712.0,3960.0,120.0,0.1797979797979798,0.0,2,True
geolife,010-20080921224934-0,120,0,12,13,0.8,4.0,5.0,18695.0,2060.0,15840.0,0.7370954800748863,6.689320388349515,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,0.8,4.0,5.0,18695.0,2460.0,15840.0,0.7156993848622626,5.439024390243903,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
geolife,010-20080921224934-0,120,2,29,30,0.8,4.0,5.0,18695.0,3560.0,15840.0,0.6568601230275475,3.449438202247191,712.0,3960.0,120.0,0.1797979797979798,0.0,2,True
geolife,010-20080921224934-0,120,0,12,13,0.9,4.5,5.0,18695.0,2060.0,17820.0,0.8430061513773737,7.650485436893204,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,0.9,4.5,5.0,18695.0,2460.0,17820.0,0.8216100561647499,6.2439024390243905,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
geolife,010-20080921224934-0,120,2,29,30,0.9,4.5,5.0,18695.0,3560.0,17820.0,0.7627707943300348,4.00561797752809,712.0,3960.0,120.0,0.1797979797979798,0.0,2,True
geolife,010-20080921224934-0,120,0,12,13,1.0,5.0,5.0,18695.0,2060.0,19800.0,0.9489168226798609,8.611650485436893,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,1.0,5.0,5.0,18695.0,2460.0,19800.0,0.9275207274672372,7.048780487804878,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
geolife,010-20080921224934-0,120,2,29,30,1.0,5.0,5.0,18695.0,3560.0,19800.0,0.868681465632522,4.561797752808989,712.0,3960.0,120.0,0.1797979797979798,0.0,2,True
geolife,010-20080921224934-0,120,0,12,13,1.1,5.5,5.0,18695.0,2060.0,21780.0,1.0548274939823483,9.572815533980583,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,1.1,5.5,5.0,18695.0,2460.0,21780.0,1.0334313987697246,7.853658536585366,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
geolife,010-20080921224934-0,120,2,29,30,1.1,5.5,5.0,18695.0,3560.0,21780.0,0.9745921369350093,5.117977528089888,712.0,3960.0,120.0,0.1797979797979798,0.0,2,True
geolife,010-20080921224934-0,120,0,12,13,1.2,6.0,5.0,18695.0,2060.0,23760.0,1.1607381652848354,10.533980582524272,636.0,3960.0,120.0,0.1606060606060606,0.0,2,True
geolife,010-20080921224934-0,120,1,18,19,1.2,6.0,5.0,18695.0,2460.0,23760.0,1.1393420700722119,8.658536585365853,492.0,3960.0,120.0,0.12424242424242424,0.0,2,True
