dataset,period_id,edge_idx,dt_sec,odo_delta_m,cell_idx,zone_id,zone_rate_cents_per_m,exact_fee_cents,fallback_distance_m,max_zone_rate_cents_per_m,break_even_rate_cents_per_m,break_even_alpha,movement_ratio,dwell_edge,speed_bound_slack_m,speed_bound_ok
geolife,010-20080924113459-1,3,60,48,3216,1,5,240.0,1980.0,5.0,0.12121212121212122,0.024242424242424242,0.024242424242424242,False,1932.0,True
geolife,010-20080924113459-1,4,60,51,3216,1,5,255.0,1980.0,5.0,0.12878787878787878,0.025757575757575757,0.025757575757575757,False,1929.0,True
geolife,010-20080924113459-1,5,60,625,3116,1,5,3125.0,1980.0,5.0,1.5782828282828283,0.31565656565656564,0.31565656565656564,False,1355.0,True
geolife,010-20080924113459-1,6,60,212,2516,1,5,1060.0,1980.0,5.0,0.5353535353535354,0.10707070707070707,0.10707070707070707,False,1768.0,True
geolife,010-20080924113459-1,7,60,477,2316,1,5,2385.0,1980.0,5.0,1.2045454545454546,0.2409090909090909,0.2409090909090909,False,1503.0,True
geolife,010-20080924113459-1,8,60,669,1816,1,5,3345.0,1980.0,5.0,1.6893939393939394,0.3378787878787879,0.3378787878787879,False,1311.0,True
geolife,010-20080924113459-1,9,60,20,1116,2,3,60.0,1980.0,5.0,0.030303030303030304,0.006060606060606061,0.010101010101010102,False,1960.0,True
geolife,010-20080924113459-1,10,60,451,1116,2,3,1353.0,1980.0,5.0,0.6833333333333333,0.13666666666666666,0.22777777777777777,False,1529.0,True
geolife,010-20080924113459-1,11,60,412,716,2,3,1236.0,1980.0,5.0,0.6242424242424243,0.12484848484848485,0.2080808080808081,False,1568.0,True
geolife,010-20080924113459-1,12,60,624,417,2,3,1872.0,1980.0,5.0,0.9454545454545454,0.1890909090909091,0.3151515151515151,False,1356.0,True
geolife,010-20080924113459-1,13,42,404,318,2,3,1212.0,1386.0,5.0,0.8744588744588745,0.1748917748917749,0.29148629148629146,False,982.0,True
geolife,010-20080924231334-1,0,60,191,417,2,3,573.0,1980.0,5.0,0.28939393939393937,0.05787878787878788,0.09646464646464646,False,1789.0,True
geolife,010-20080924231334-1,1,60,277,516,2,3,831.0,1980.0,5.0,0.4196969696969697,0.08393939393939394,0.1398989898989899,False,1703.0,True
geolife,010-20080924231334-1,2,60,7,816,2,3,21.0,1980.0,5.0,0.010606060606060607,0.0021212121212121214,0.0035353535353535356,True,1973.0,True
geolife,010-20080924231334-1,3,60,7,816,2,3,21.0,1980.0,5.0,0.010606060606060607,0.0021212121212121214,0.0035353535353535356,True,1973.0,True
geolife,010-20080924231334-1,4,60,8,816,2,3,24.0,1980.0,5.0,0.012121212121212121,0.0024242424242424242,0.00404040404040404,True,1972.0,True
geolife,010-20080924231334-1,5,60,7,816,2,3,21.0,1980.0,5.0,0.010606060606060607,0.0021212121212121214,0.0035353535353535356,True,1973.0,True
geolife,010-20080924231334-1,6,60,115,816,2,3,345.0,1980.0,5.0,0.17424242424242425,0.03484848484848485,0.05808080808080808,False,1865.0,True
geolife,010-20080924231334-1,7,60,1,916,2,3,3.0,1980.0,5.0,0.0015151515151515152,0.00030303030303030303,0.000505050505050505,True,1979.0,True
geolife,010-20080924231334-1,8,60,572,916,2,3,1716.0,1980.0,5.0,0.8666666666666667,0.17333333333333334,0.28888888888888886,False,1408.0,True
geolife,010-20080924231334-1,9,60,354,1516,1,5,1770.0,1980.0,5.0,0.8939393939393939,0.17878787878787877,0.1787878787878788,False,1626.0,True
geolife,010-20080924231334-1,10,60,212,1816,1,5,1060.0,1980.0,5.0,0.5353535353535354,0.10707070707070707,0.10707070707070707,False,1768.0,True
geolife,010-20080924231334-1,11,60,318,2016,1,5,1590.0,1980.0,5.0,0.803030303030303,0.16060606060606059,0.1606060606060606,False,1662.0,True
geolife,010-20080924231334-1,12,60,16,2316,1,5,80.0,1980.0,5.0,0.04040404040404041,0.00808080808080808,0.00808080808080808,False,1964.0,True
geolife,010-20080924231334-1,13,60,66,2416,1,5,330.0,1980.0,5.0,0.16666666666666666,0.03333333333333333,0.03333333333333333,False,1914.0,True
geolife,010-20080924231334-1,14,60,190,2416,1,5,950.0,1980.0,5.0,0.4797979797979798,0.09595959595959595,0.09595959595959595,False,1790.0,True
geolife,010-20080924231334-1,15,60,219,2616,1,5,1095.0,1980.0,5.0,0.553030303030303,0.1106060606060606,0.11060606060606061,False,1761.0,True
geolife,010-20080924231334-1,16,60,76,2816,1,5,380.0,1980.0,5.0,0.1919191919191919,0.03838383838383838,0.03838383838383838,False,1904.0,True
geolife,010-20080924231334-1,17,60,19,2916,1,5,95.0,1980.0,5.0,0.047979797979797977,0.009595959595959595,0.009595959595959595,False,1961.0,True
geolife,010-20080924231334-1,18,60,15,2916,1,5,75.0,1980.0,5.0,0.03787878787878788,0.007575757575757576,0.007575757575757576,False,1965.0,True
geolife,010-20080924231334-1,19,60,132,2916,1,5,660.0,1980.0,5.0,0.3333333333333333,0.06666666666666667,0.06666666666666667,False,1848.0,True
geolife,010-20080924231334-1,20,60,1,3016,1,5,5.0,1980.0,5.0,0.0025252525252525255,0.000505050505050505,0.000505050505050505,True,1979.0,True
geolife,010-20080924231334-1,21,60,19,3016,1,5,95.0,1980.0,5.0,0.047979797979797977,0.009595959595959595,0.009595959595959595,False,1961.0,True
geolife,010-20080924231334-1,22,60,612,3116,1,5,3060.0,1980.0,5.0,1.5454545454545454,0.3090909090909091,0.3090909090909091,False,1368.0,True
geolife,010-20080924231334-1,23,60,245,3716,1,5,1225.0,1980.0,5.0,0.6186868686868687,0.12373737373737374,0.12373737373737374,False,1735.0,True
geolife,010-20080924231334-1,24,60,183,3916,1,5,915.0,1980.0,5.0,0.4621212121212121,0.09242424242424242,0.09242424242424242,False,1797.0,True
geolife,010-20080924231334-1,25,35,162,4116,1,5,810.0,1155.0,5.0,0.7012987012987013,0.14025974025974025,0.14025974025974025,False,993.0,True
geolife,010-20080925104204-0,0,60,517,4315,1,5,2585.0,1980.0,5.0,1.3055555555555556,0.2611111111111111,0.2611111111111111,False,1463.0,True
geolife,010-20080925104204-0,1,60,29,3816,1,5,145.0,1980.0,5.0,0.07323232323232323,0.014646464646464647,0.014646464646464647,False,1951.0,True
geolife,010-20080925104204-0,2,60,340,3816,1,5,1700.0,1980.0,5.0,0.8585858585858586,0.1717171717171717,0.1717171717171717,False,1640.0,True
geolife,010-20080925104204-0,3,60,64,3516,1,5,320.0,1980.0,5.0,0.16161616161616163,0.03232323232323232,0.03232323232323232,False,1916.0,True
geolife,010-20080925104204-0,4,60,102,3416,1,5,510.0,1980.0,5.0,0.25757575757575757,0.051515151515151514,0.051515151515151514,False,1878.0,True
geolife,010-20080925104204-0,5,60,15,3316,1,5,75.0,1980.0,5.0,0.03787878787878788,0.007575757575757576,0.007575757575757576,False,1965.0,True
geolife,010-20080925104204-0,6,60,108,3316,1,5,540.0,1980.0,5.0,0.2727272727272727,0.05454545454545454,0.05454545454545454,False,1872.0,True
geolife,010-20080925104204-0,7,60,31,3216,1,5,155.0,1980.0,5.0,0.07828282828282829,0.015656565656565657,0.015656565656565657,False,1949.0,True
geolife,010-20080925104204-0,8,60,108,3216,1,5,540.0,1980.0,5.0,0.2727272727272727,0.05454545454545454,0.05454545454545454,False,1872.0,True
geolife,010-20080925104204-0,9,60,538,3116,1,5,2690.0,1980.0,5.0,1.3585858585858586,0.2717171717171717,0.2717171717171717,False,1442.0,True
geolife,010-20080925104204-0,10,60,76,2616,1,5,380.0,1980.0,5.0,0.1919191919191919,0.03838383838383838,0.03838383838383838,False,1904.0,True
geolife,010-20080925104204-0,11,60,418,2516,1,5,2090.0,1980.0,5.0,1.0555555555555556,0.2111111111111111,0.2111111111111111,False,1562.0,True
geolife,010-20080925104204-0,12,60,111,2116,1,5,555.0,1980.0,5.0,0.2803030303030303,0.056060606060606054,0.05606060606060606,False,1869.0,True
geolife,010-20080925104204-0,13,60,680,2016,1,5,3400.0,1980.0,5.0,1.7171717171717171,0.3434343434343434,0.3434343434343434,False,1300.0,True
geolife,010-20080925104204-0,14,60,157,1316,1,5,785.0,1980.0,5.0,0.39646464646464646,0.07929292929292929,0.07929292929292929,False,1823.0,True
geolife,010-20080925104204-0,15,60,350,1116,2,3,1050.0,1980.0,5.0,0.5303030303030303,0.10606060606060605,0.17676767676767677,False,1630.0,True
geolife,010-20080925104204-0,16,60,311,816,2,3,933.0,1980.0,5.0,0.4712121212121212,0.09424242424242424,0.15707070707070708,False,1669.0,True
geolife,010-20080925104204-0,17,60,598,516,2,3,1794.0,1980.0,5.0,0.906060606060606,0.1812121212121212,0.302020202020202,False,1382.0,True
geolife,010-20080925104204-0,18,48,415,416,2,3,1245.0,1584.0,5.0,0.7859848484848485,0.1571969696969697,0.2619949494949495,False,1169.0,True
geolife,010-20080925233430-0,0,60,104,417,2,3,312.0,1980.0,5.0,0.15757575757575756,0.03151515151515151,0.052525252525252523,False,1876.0,True
geolife,010-20080925233430-0,1,60,55,416,2,3,165.0,1980.0,5.0,0.08333333333333333,0.016666666666666666,0.027777777777777776,False,1925.0,True
geolife,010-20080925233430-0,2,60,72,516,2,3,216.0,1980.0,5.0,0.10909090909090909,0.021818181818181816,0.03636363636363636,False,1908.0,True
geolife,010-20080925233430-0,3,60,15,516,2,3,45.0,1980.0,5.0,0.022727272727272728,0.004545454545454545,0.007575757575757576,False,1965.0,True
geolife,010-20080925233430-0,4,60,60,516,2,3,180.0,1980.0,5.0,0.09090909090909091,0.01818181818181818,0.030303030303030304,False,1920.0,True
geolife,010-20080925233430-0,5,60,21,616,2,3,63.0,1980.0,5.0,0.031818181818181815,0.006363636363636363,0.010606060606060607,False,1959.0,True
geolife,010-20080925233430-0,6,60,45,616,2,3,135.0,1980.0,5.0,0.06818181818181818,0.013636363636363636,0.022727272727272728,False,1935.0,True
geolife,010-20080925233430-0,7,60,26,716,2,3,78.0,1980.0,5.0,0.03939393939393939,0.007878787878787877,0.013131313131313131,False,1954.0,True
geolife,010-20080925233430-0,8,60,75,716,2,3,225.0,1980.0,5.0,0.11363636363636363,0.022727272727272728,0.03787878787878788,False,1905.0,True
geolife,010-20080925233430-0,9,60,50,816,2,3,150.0,1980.0,5.0,0.07575757575757576,0.015151515151515152,0.025252525252525252,False,1930.0,True
geolife,010-20080925233430-0,10,60,61,816,2,3,183.0,1980.0,5.0,0.09242424242424242,0.018484848484848486,0.03080808080808081,False,1919.0,True
geolife,010-20080925233430-0,11,60,22,916,2,3,66.0,1980.0,5.0,0.03333333333333333,0.006666666666666666,0.011111111111111112,False,1958.0,True
geolife,010-20080925233430-0,12,60,76,916,2,3,228.0,1980.0,5.0,0.11515151515151516,0.023030303030303033,0.03838383838383838,False,1904.0,True
geolife,010-20080925233430-0,13,60,19,1016,2,3,57.0,1980.0,5.0,0.02878787878787879,0.005757575757575758,0.009595959595959595,False,1961.0,True
geolife,010-20080925233430-0,14,60,420,1016,2,3,1260.0,1980.0,5.0,0.6363636363636364,0.12727272727272726,0.21212121212121213,False,1560.0,True
geolife,010-20080925233430-0,15,60,81,1416,1,5,405.0,1980.0,5.0,0.20454545454545456,0.04090909090909091,0.04090909090909091,False,1899.0,True
geolife,010-20080925233430-0,16,60,173,1516,1,5,865.0,1980.0,5.0,0.43686868686868685,0.08737373737373737,0.08737373737373737,False,1807.0,True
geolife,010-20080925233430-0,17,60,138,1616,1,5,690.0,1980.0,5.0,0.3484848484848485,0.0696969696969697,0.0696969696969697,False,1842.0,True
geolife,010-20080925233430-0,18,60,32,1816,1,5,160.0,1980.0,5.0,0.08080808080808081,0.01616161616161616,0.01616161616161616,False,1948.0,True
geolife,010-20080925233430-0,19,60,209,1816,1,5,1045.0,1980.0,5.0,0.5277777777777778,0.10555555555555556,0.10555555555555556,False,1771.0,True
geolife,010-20080925233430-0,20,60,344,2016,1,5,1720.0,1980.0,5.0,0.8686868686868687,0.17373737373737375,0.17373737373737375,False,1636.0,True
geolife,010-20080925233430-0,21,60,65,2416,1,5,325.0,1980.0,5.0,0.16414141414141414,0.03282828282828283,0.03282828282828283,False,1915.0,True
geolife,010-20080925233430-0,22,60,449,2416,1,5,2245.0,1980.0,5.0,1.1338383838383839,0.22676767676767678,0.22676767676767676,False,1531.0,True
geolife,010-20080925233430-0,23,60,138,2916,1,5,690.0,1980.0,5.0,0.3484848484848485,0.0696969696969697,0.0696969696969697,False,1842.0,True
geolife,010-20080925233430-0,24,60,15,3016,1,5,75.0,1980.0,5.0,0.03787878787878788,0.007575757575757576,0.007575757575757576,False,1965.0,True
geolife,010-20080925233430-0,25,60,307,3016,1,5,1535.0,1980.0,5.0,0.7752525252525253,0.15505050505050505,0.15505050505050505,False,1673.0,True
geolife,010-20080925233430-0,26,60,575,3316,1,5,2875.0,1980.0,5.0,1.452020202020202,0.2904040404040404,0.2904040404040404,False,1405.0,True
geolife,010-20080925233430-0,27,60,202,3916,1,5,1010.0,1980.0,5.0,0.51010101010101,0.10202020202020201,0.10202020202020202,False,1778.0,True
geolife,010-20080925233430-0,28,60,124,4117,1,5,620.0,1980.0,5.0,0.31313131313131315,0.06262626262626263,0.06262626262626263,False,1856.0,True
geolife,010-20080925233430-0,29,60,46,4216,1,5,230.0,1980.0,5.0,0.11616161616161616,0.023232323232323233,0.023232323232323233,False,1934.0,True
geolife,010-20080925233430-0,30,20,50,4316,1,5,250.0,660.0,5.0,0.3787878787878788,0.07575757575757576,0.07575757575757576,False,610.0,True
geolife,010-20080926105402-0,0,60,484,4315,1,5,2420.0,1980.0,5.0,1.2222222222222223,0.24444444444444446,0.24444444444444444,False,1496.0,True
geolife,010-20080926105402-0,1,60,18,3916,1,5,90.0,1980.0,5.0,0.045454545454545456,0.00909090909090909,0.00909090909090909,False,1962.0,True
geolife,010-20080926105402-0,2,60,555,3916,1,5,2775.0,1980.0,5.0,1.4015151515151516,0.28030303030303033,0.2803030303030303,False,1425.0,True
geolife,010-20080926105402-0,3,60,99,3316,1,5,495.0,1980.0,5.0,0.25,0.05,0.05,False,1881.0,True
geolife,010-20080926105402-0,4,60,14,3216,1,5,70.0,1980.0,5.0,0.03535353535353535,0.00707070707070707,0.007070707070707071,False,1966.0,True
geolife,010-20080926105402-0,5,60,445,3216,1,5,2225.0,1980.0,5.0,1.1237373737373737,0.22474747474747475,0.22474747474747475,False,1535.0,True
geolife,010-20080926105402-0,6,60,271,2816,1,5,1355.0,1980.0,5.0,0.6843434343434344,0.13686868686868686,0.13686868686868686,False,1709.0,True
geolife,010-20080926105402-0,7,60,613,2516,1,5,3065.0,1980.0,5.0,1.547979797979798,0.3095959595959596,0.3095959595959596,False,1367.0,True
geolife,010-20080926105402-0,8,60,773,1916,1,5,3865.0,1980.0,5.0,1.952020202020202,0.3904040404040404,0.3904040404040404,False,1207.0,True
geolife,010-20080926105402-0,9,60,18,1116,2,3,54.0,1980.0,5.0,0.02727272727272727,0.005454545454545454,0.00909090909090909,False,1962.0,True
geolife,010-20080926105402-0,10,60,359,1116,2,3,1077.0,1980.0,5.0,0.543939393939394,0.1087878787878788,0.18131313131313131,False,1621.0,True
geolife,010-20080926105402-0,11,60,206,816,2,3,618.0,1980.0,5.0,0.31212121212121213,0.062424242424242424,0.10404040404040404,False,1774.0,True
geolife,010-20080926105402-0,12,60,148,616,2,3,444.0,1980.0,5.0,0.22424242424242424,0.044848484848484846,0.07474747474747474,False,1832.0,True
geolife,010-20080926105402-0,13,60,620,416,2,3,1860.0,1980.0,5.0,0.9393939393939394,0.1878787878787879,0.31313131313131315,False,1360.0,True
geolife,010-20080926105402-0,14,55,501,417,2,3,1503.0,1815.0,5.0,0.828099173553719,0.1656198347107438,0.27603305785123966,False,1314.0,True
geolife,010-20080927232235-1,0,60,164,417,2,3,492.0,1980.0,5.0,0.24848484848484848,0.0496969696969697,0.08282828282828283,False,1816.0,True
geolife,010-20080927232235-1,1,60,179,516,2,3,537.0,1980.0,5.0,0.27121212121212124,0.054242424242424245,0.0904040404040404,False,1801.0,True
geolife,010-20080927232235-1,2,60,37,616,2,3,111.0,1980.0,5.0,0.05606060606060606,0.011212121212121211,0.018686868686868686,False,1943.0,True
geolife,010-20080927232235-1,3,60,50,716,2,3,150.0,1980.0,5.0,0.07575757575757576,0.015151515151515152,0.025252525252525252,False,1930.0,True
geolife,010-20080927232235-1,4,60,18,716,2,3,54.0,1980.0,5.0,0.02727272727272727,0.005454545454545454,0.00909090909090909,False,1962.0,True
geolife,010-20080927232235-1,5,60,24,716,2,3,72.0,1980.0,5.0,0.03636363636363636,0.007272727272727273,0.012121212121212121,False,1956.0,True
geolife,010-20080927232235-1,6,60,93,816,2,3,279.0,1980.0,5.0,0.1409090909090909,0.02818181818181818,0.04696969696969697,False,1887.0,True
geolife,010-20080927232235-1,7,60,9,916,2,3,27.0,1980.0,5.0,0.013636363636363636,0.002727272727272727,0.004545454545454545,True,1971.0,True
geolife,010-20080927232235-1,8,60,11,916,2,3,33.0,1980.0,5.0,0.016666666666666666,0.003333333333333333,0.005555555555555556,False,1969.0,True
geolife,010-20080927232235-1,9,60,410,916,2,3,1230.0,1980.0,5.0,0.6212121212121212,0.12424242424242424,0.20707070707070707,False,1570.0,True
geolife,010-20080927232235-1,10,60,618,1316,1,5,3090.0,1980.0,5.0,1.5606060606060606,0.31212121212121213,0.31212121212121213,False,1362.0,True
geolife,010-20080927232235-1,11,60,13,1916,1,5,65.0,1980.0,5.0,0.03282828282828283,0.006565656565656566,0.0065656565656565654,False,1967.0,True
geolife,010-20080927232235-1,12,60,274,1916,1,5,1370.0,1980.0,5.0,0.6919191919191919,0.1383838383838384,0.1383838383838384,False,1706.0,True
geolife,010-20080927232235-1,13,60,354,2216,1,5,1770.0,1980.0,5.0,0.8939393939393939,0.17878787878787877,0.1787878787878788,False,1626.0,True
geolife,010-20080927232235-1,14,60,327,2516,1,5,1635.0,1980.0,5.0,0.8257575757575758,0.16515151515151516,0.16515151515151516,False,1653.0,True
geolife,010-20080927232235-1,15,60,14,2916,1,5,70.0,1980.0,5.0,0.03535353535353535,0.00707070707070707,0.007070707070707071,False,1966.0,True
geolife,010-20080927232235-1,16,60,82,2916,1,5,410.0,1980.0,5.0,0.20707070707070707,0.04141414141414142,0.04141414141414142,False,1898.0,True
geolife,010-20080927232235-1,17,60,9,3016,1,5,45.0,1980.0,5.0,0.022727272727272728,0.004545454545454545,0.004545454545454545,True,1971.0,True
geolife,010-20080927232235-1,18,60,3,3016,1,5,15.0,1980.0,5.0,0.007575757575757576,0.0015151515151515152,0.0015151515151515152,True,1977.0,True
geolife,010-20080927232235-1,19,60,119,3016,1,5,595.0,1980.0,5.0,0.3005050505050505,0.0601010101010101,0.0601010101010101,False,1861.0,True
geolife,010-20080927232235-1,20,60,380,3116,1,5,1900.0,1980.0,5.0,0.9595959595959596,0.1919191919191919,0.1919191919191919,False,1600.0,True
geolife,010-20080927232235-1,21,35,417,3516,1,5,2085.0,1155.0,5.0,1.8051948051948052,0.36103896103896105,0.36103896103896105,False,738.0,True
geolife,010-20081005225112-1,0,60,45,417,2,3,135.0,1980.0,5.0,0.06818181818181818,0.013636363636363636,0.022727272727272728,False,1935.0,True
geolife,010-20081005225112-1,1,60,24,417,2,3,72.0,1980.0,5.0,0.03636363636363636,0.007272727272727273,0.012121212121212121,False,1956.0,True
geolife,010-20081005225112-1,2,60,65,416,2,3,195.0,1980.0,5.0,0.09848484848484848,0.019696969696969695,0.03282828282828283,False,1915.0,True
geolife,010-20081005225112-1,3,60,29,416,2,3,87.0,1980.0,5.0,0.04393939393939394,0.008787878787878787,0.014646464646464647,False,1951.0,True
geolife,010-20081005225112-1,4,60,10,416,2,3,30.0,1980.0,5.0,0.015151515151515152,0.0030303030303030303,0.005050505050505051,True,1970.0,True
geolife,010-20081005225112-1,5,60,10,416,2,3,30.0,1980.0,5.0,0.015151515151515152,0.0030303030303030303,0.005050505050505051,True,1970.0,True
geolife,010-20081005225112-1,6,60,124,416,2,3,372.0,1980.0,5.0,0.18787878787878787,0.037575757575757575,0.06262626262626263,False,1856.0,True
geolife,010-20081005225112-1,7,60,17,616,2,3,51.0,1980.0,5.0,0.025757575757575757,0.005151515151515152,0.008585858585858586,False,1963.0,True
geolife,010-20081005225112-1,8,60,28,616,2,3,84.0,1980.0,5.0,0.04242424242424243,0.008484848484848486,0.014141414141414142,False,1952.0,True
geolife,010-20081005225112-1,9,60,106,616,2,3,318.0,1980.0,5.0,0.1606060606060606,0.03212121212121212,0.05353535353535353,False,1874.0,True
