adversarial_min_fee_cents,cadence_sec,claimed_distance_m,constraints_ok,dataset,distance_bucket_m,effective_radius_m,granularity,honest_fee_cents,n_fixes,odometer_check_tolerance_m,payload_mode,payload_odometer_tolerance_m,period_id,relay_radius_m,savings_ratio,skip_reason,true_distance_m
126708,60,1551,True,rome,100,270.71067811865476,coarse,138804,25,1350,intra_cell,150,rome:60:128-0-s82:p0,200,0.08714446269559956,,1752
,120,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:128-0-s82:p0,0,,no feasible adversarial claim under enabled constraints,1752
17996,120,1583,True,rome,100,200.0,coarse,21024,25,1300,cell,100,rome:60:128-0-s82:p0,200,0.14402587519025875,,1752
20316,120,1693,True,rome,100,70.71067811865476,coarse,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,0,0.03367579908675799,,1752
16574,120,1493,True,rome,100,270.71067811865476,coarse,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752
,300,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:128-0-s82:p0,0,,no feasible adversarial claim under enabled constraints,1752
17996,300,1583,True,rome,100,200.0,coarse,21024,25,1300,cell,100,rome:60:128-0-s82:p0,200,0.14402587519025875,,1752
20316,300,1693,True,rome,100,70.71067811865476,coarse,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,0,0.03367579908675799,,1752
16574,300,1493,True,rome,100,270.71067811865476,coarse,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752
,60,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:128-0-s82:p0,0,,no feasible adversarial claim under enabled constraints,1752
128196,60,1698,True,rome,100,200.0,medium,138804,25,1300,cell,100,rome:60:128-0-s82:p0,200,0.07642431053860119,,1752
137892,60,1693,True,rome,100,70.71067811865476,medium,138804,25,1350,intra_cell,150,rome:60:128-0-s82:p0,0,0.006570415838160284,,1752
126708,60,1551,True,rome,100,270.71067811865476,medium,138804,25,1350,intra_cell,150,rome:60:128-0-s82:p0,200,0.08714446269559956,,1752
,120,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:128-0-s82:p0,0,,no feasible adversarial claim under enabled constraints,1752
17996,120,1583,True,rome,100,200.0,medium,21024,25,1300,cell,100,rome:60:128-0-s82:p0,200,0.14402587519025875,,1752
20316,120,1693,True,rome,100,70.71067811865476,medium,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,0,0.03367579908675799,,1752
16574,120,1493,True,rome,100,270.71067811865476,medium,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752
,300,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:128-0-s82:p0,0,,no feasible adversarial claim under enabled constraints,1752
17996,300,1583,True,rome,100,200.0,medium,21024,25,1300,cell,100,rome:60:128-0-s82:p0,200,0.14402587519025875,,1752
20316,300,1693,True,rome,100,70.71067811865476,medium,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,0,0.03367579908675799,,1752
16574,300,1493,True,rome,100,270.71067811865476,medium,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752
,60,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:128-0-s82:p0,0,,no feasible adversarial claim under enabled constraints,1752
128196,60,1698,True,rome,100,200.0,fine,138804,25,1300,cell,100,rome:60:128-0-s82:p0,200,0.07642431053860119,,1752
137892,60,1693,True,rome,100,70.71067811865476,fine,138804,25,1350,intra_cell,150,rome:60:128-0-s82:p0,0,0.006570415838160284,,1752
126708,60,1551,True,rome,100,270.71067811865476,fine,138804,25,1350,intra_cell,150,rome:60:128-0-s82:p0,200,0.08714446269559956,,1752
,120,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:128-0-s82:p0,0,,no feasible adversarial claim under enabled constraints,1752
17996,120,1583,True,rome,100,200.0,fine,21024,25,1300,cell,100,rome:60:128-0-s82:p0,200,0.14402587519025875,,1752
20316,120,1693,True,rome,100,70.71067811865476,fine,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,0,0.03367579908675799,,1752
16574,120,1493,True,rome,100,270.71067811865476,fine,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752
,300,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:128-0-s82:p0,0,,no feasible adversarial claim under enabled constraints,1752
17996,300,1583,True,rome,100,200.0,fine,21024,25,1300,cell,100,rome:60:128-0-s82:p0,200,0.14402587519025875,,1752
20316,300,1693,True,rome,100,70.71067811865476,fine,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,0,0.03367579908675799,,1752
16574,300,1493,True,rome,100,270.71067811865476,fine,21024,25,1350,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752
