dataset,period_id,alpha,fallback_rate_cents_per_m,max_zone_rate_cents_per_m,exact_fee_cents,strategic_min_fee_cents,withholding_gain,declared_outage_intervals,honest_penalty_all_outage,honest_penalty_moving_outage,n_intervals,n_all_outage_edges,n_moving_outage_edges,honest_outage_source,all_outage_movement_ratio,all_outage_dwell_edge_share,moving_outage_movement_ratio,moving_outage_dwell_edge_share,speed_bound_ok
rome,rome:60:105-0-s77:p0,1.1,13.200000000000001,12.0,360.0,360.0,0.0,0,613.1033333333335,,24,8,0,derived_from_native_gap_count,0.0006574621959237344,1.0,,,True
rome,rome:60:105-0-s77:p0,1.2,14.399999999999999,12.0,360.0,360.0,0.0,0,668.8733333333331,,24,8,0,derived_from_native_gap_count,0.0006574621959237344,1.0,,,True
rome,rome:60:109-0-s11:p0,0.1,1.2000000000000002,12.0,10248.0,5796.000000000001,0.43442622950819665,2,1.1574941451990635,0.21697892271662766,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p0,0.2,2.4000000000000004,12.0,10248.0,8460.0,0.17447306791569087,1,2.336065573770492,0.45269320843091343,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p0,0.3,3.5999999999999996,12.0,10248.0,10248.0,0.0,0,3.5146370023419204,0.688407494145199,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p0,0.4,4.800000000000001,12.0,10248.0,10248.0,0.0,0,4.69320843091335,0.924121779859485,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p0,0.5,6.0,12.0,10248.0,10248.0,0.0,0,5.871779859484778,1.1598360655737705,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p0,0.6,7.199999999999999,12.0,10248.0,10248.0,0.0,0,7.0503512880562065,1.395550351288056,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p0,0.7,8.399999999999999,12.0,10248.0,10248.0,0.0,0,8.228922716627633,1.6312646370023416,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p0,0.8,9.600000000000001,12.0,10248.0,10248.0,0.0,0,9.407494145199065,1.866978922716628,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p0,0.9,10.8,12.0,10248.0,10248.0,0.0,0,10.586065573770492,2.1026932084309133,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p0,1.0,12.0,12.0,10248.0,10248.0,0.0,0,11.764637002341921,2.338407494145199,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p0,1.1,13.200000000000001,12.0,10248.0,10248.0,0.0,0,12.94320843091335,2.574121779859485,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p0,1.2,14.399999999999999,12.0,10248.0,10248.0,0.0,0,14.121779859484777,2.80983606557377,24,5,1,derived_from_native_gap_count,0.0017883755588673621,0.8,0.007948335817188276,0.0,True
rome,rome:60:109-0-s11:p1,0.1,1.2000000000000002,12.0,2208.0,2208.0,0.0,0,7.572826086956523,1.0179347826086957,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s11:p1,0.2,2.4000000000000004,12.0,2208.0,2208.0,0.0,0,15.248913043478263,2.1119565217391307,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s11:p1,0.3,3.5999999999999996,12.0,2208.0,2208.0,0.0,0,22.924999999999997,3.205978260869565,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s11:p1,0.4,4.800000000000001,12.0,2208.0,2208.0,0.0,0,30.601086956521744,4.300000000000001,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s11:p1,0.5,6.0,12.0,2208.0,2208.0,0.0,0,38.27717391304348,5.394021739130435,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s11:p1,0.6,7.199999999999999,12.0,2208.0,2208.0,0.0,0,45.95326086956521,6.4880434782608685,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s11:p1,0.7,8.399999999999999,12.0,2208.0,2208.0,0.0,0,53.62934782608695,7.582065217391303,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s11:p1,0.8,9.600000000000001,12.0,2208.0,2208.0,0.0,0,61.30543478260871,8.67608695652174,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s11:p1,0.9,10.8,12.0,2208.0,2208.0,0.0,0,68.98152173913043,9.770108695652175,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s11:p1,1.0,12.0,12.0,2208.0,2208.0,0.0,0,76.65760869565217,10.86413043478261,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s11:p1,1.1,13.200000000000001,12.0,2208.0,2208.0,0.0,0,84.33369565217392,11.958152173913044,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s11:p1,1.2,14.399999999999999,12.0,2208.0,2208.0,0.0,0,92.00978260869564,13.052173913043477,24,7,1,derived_from_native_gap_count,0.0013452279807419994,0.8571428571428571,0.006954793840039742,0.0,True
rome,rome:60:109-0-s188:p0,0.1,1.2000000000000002,12.0,11874.0,11174.400000000001,0.0589186457806972,2,1.0016169782718547,0.38797372410308245,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p0,0.2,2.4000000000000004,12.0,11874.0,11874.0,0.0,0,2.2255684689236994,0.9982819605861548,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p0,0.3,3.5999999999999996,12.0,11874.0,11874.0,0.0,0,3.4495199595755426,1.6085901970692267,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p0,0.4,4.800000000000001,12.0,11874.0,11874.0,0.0,0,4.673471450227389,2.2188984335522997,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p0,0.5,6.0,12.0,11874.0,11874.0,0.0,0,5.897422940879232,2.8292066700353713,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p0,0.6,7.199999999999999,12.0,11874.0,11874.0,0.0,0,7.121374431531075,3.4395149065184434,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p0,0.7,8.399999999999999,12.0,11874.0,11874.0,0.0,0,8.34532592218292,4.0498231430015155,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p0,0.8,9.600000000000001,12.0,11874.0,11874.0,0.0,0,9.569277412834767,4.660131379484589,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p0,0.9,10.8,12.0,11874.0,11874.0,0.0,0,10.79322890348661,5.2704396159676605,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p0,1.0,12.0,12.0,11874.0,11874.0,0.0,0,12.017180394138453,5.880747852450733,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p0,1.1,13.200000000000001,12.0,11874.0,11874.0,0.0,0,13.241131884790299,6.491056088933806,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p0,1.2,14.399999999999999,12.0,11874.0,11874.0,0.0,0,14.46508337544214,7.101364325416877,24,6,3,derived_from_native_gap_count,0.021798365122615803,0.5,0.04371584699453552,0.0,True
rome,rome:60:109-0-s188:p1,0.1,1.2000000000000002,12.0,2300.0,2300.0,0.0,0,6.127478260869566,1.939652173913044,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s188:p1,0.2,2.4000000000000004,12.0,2300.0,2300.0,0.0,0,12.44626086956522,4.040173913043479,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s188:p1,0.3,3.5999999999999996,12.0,2300.0,2300.0,0.0,0,18.765043478260864,6.140695652173912,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s188:p1,0.4,4.800000000000001,12.0,2300.0,2300.0,0.0,0,25.083826086956527,8.24121739130435,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s188:p1,0.5,6.0,12.0,2300.0,2300.0,0.0,0,31.402608695652173,10.341739130434783,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s188:p1,0.6,7.199999999999999,12.0,2300.0,2300.0,0.0,0,37.72139130434782,12.442260869565215,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s188:p1,0.7,8.399999999999999,12.0,2300.0,2300.0,0.0,0,44.04017391304347,14.54278260869565,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s188:p1,0.8,9.600000000000001,12.0,2300.0,2300.0,0.0,0,50.35895652173914,16.64330434782609,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s188:p1,0.9,10.8,12.0,2300.0,2300.0,0.0,0,56.67773913043478,18.743826086956524,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s188:p1,1.0,12.0,12.0,2300.0,2300.0,0.0,0,62.996521739130436,20.844347826086956,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s188:p1,1.1,13.200000000000001,12.0,2300.0,2300.0,0.0,0,69.31530434782609,22.94486956521739,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s188:p1,1.2,14.399999999999999,12.0,2300.0,2300.0,0.0,0,75.63408695652173,25.045391304347824,24,6,2,derived_from_native_gap_count,0.0036330608537693005,0.6666666666666666,0.009190263288623945,0.0,True
rome,rome:60:109-0-s32:p0,0.1,1.2000000000000002,12.0,15742.0,10482.400000000001,0.334112565112438,2,0.9826705628255623,0.5331215855672724,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s32:p0,0.2,2.4000000000000004,12.0,15742.0,14830.0,0.05793418879430822,1,2.056816160589506,1.1469190700038117,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s32:p0,0.3,3.5999999999999996,12.0,15742.0,15742.0,0.0,0,3.13096175835345,1.7607165544403505,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s32:p0,0.4,4.800000000000001,12.0,15742.0,15742.0,0.0,0,4.205107356117394,2.37451403887689,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s32:p0,0.5,6.0,12.0,15742.0,15742.0,0.0,0,5.279252953881336,2.988311523313429,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s32:p0,0.6,7.199999999999999,12.0,15742.0,15742.0,0.0,0,6.353398551645281,3.602109007749968,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s32:p0,0.7,8.399999999999999,12.0,15742.0,15742.0,0.0,0,7.427544149409222,4.215906492186507,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s32:p0,0.8,9.600000000000001,12.0,15742.0,15742.0,0.0,0,8.50168974717317,4.829703976623048,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s32:p0,0.9,10.8,12.0,15742.0,15742.0,0.0,0,9.57583534493711,5.443501461059586,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s32:p0,1.0,12.0,12.0,15742.0,15742.0,0.0,0,10.649980942701054,6.057298945496125,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s32:p0,1.1,13.200000000000001,12.0,15742.0,15742.0,0.0,0,11.724126540464999,6.671096429932665,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s32:p0,1.2,14.399999999999999,12.0,15742.0,15742.0,0.0,0,12.798272138228944,7.284893914369203,24,7,4,derived_from_native_gap_count,0.010219288907813498,0.42857142857142855,0.015772478887232984,0.0,True
rome,rome:60:109-0-s40:p0,0.1,1.2000000000000002,12.0,28662.0,16858.0,0.41183448468355316,5,0.3759681808666528,0.20992254553066783,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s40:p0,0.2,2.4000000000000004,12.0,28662.0,24966.0,0.12895122461796107,2,0.7973623613146328,0.4627590537994558,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s40:p0,0.3,3.5999999999999996,12.0,28662.0,28662.0,0.0,0,1.2187565417626125,0.7155955620682436,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s40:p0,0.4,4.800000000000001,12.0,28662.0,28662.0,0.0,0,1.6401507222105927,0.9684320703370317,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s40:p0,0.5,6.0,12.0,28662.0,28662.0,0.0,0,2.0615449026585724,1.2212685786058195,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s40:p0,0.6,7.199999999999999,12.0,28662.0,28662.0,0.0,0,2.4829390831065523,1.4741050868746073,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s40:p0,0.7,8.399999999999999,12.0,28662.0,28662.0,0.0,0,2.904333263554532,1.726941595143395,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s40:p0,0.8,9.600000000000001,12.0,28662.0,28662.0,0.0,0,3.3257274440025126,1.9797781034121837,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s40:p0,0.9,10.8,12.0,28662.0,28662.0,0.0,0,3.747121624450492,2.2326146116809715,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s40:p0,1.0,12.0,12.0,28662.0,28662.0,0.0,0,4.168515804898472,2.4854511199497593,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s40:p0,1.1,13.200000000000001,12.0,28662.0,28662.0,0.0,0,4.589909985346452,2.738287628218547,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s40:p0,1.2,14.399999999999999,12.0,28662.0,28662.0,0.0,0,5.0113041657944315,2.991124136487335,24,5,3,derived_from_native_gap_count,0.012816691505216096,0.4,0.02036761053154496,0.0,True
rome,rome:60:109-0-s42:p0,0.1,1.2000000000000002,12.0,26936.0,22506.4,0.1644490644490644,5,0.43742203742203756,0.34774279774279787,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:109-0-s42:p0,0.2,2.4000000000000004,12.0,26936.0,26936.0,0.0,0,1.0681170181170183,0.8887585387585388,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:109-0-s42:p0,0.3,3.5999999999999996,12.0,26936.0,26936.0,0.0,0,1.6988119988119987,1.4297742797742796,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:109-0-s42:p0,0.4,4.800000000000001,12.0,26936.0,26936.0,0.0,0,2.32950697950698,1.9707900207900213,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:109-0-s42:p0,0.5,6.0,12.0,26936.0,26936.0,0.0,0,2.9602019602019602,2.511805761805762,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:109-0-s42:p0,0.6,7.199999999999999,12.0,26936.0,26936.0,0.0,0,3.5908969408969407,3.0528215028215024,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:109-0-s42:p0,0.7,8.399999999999999,12.0,26936.0,26936.0,0.0,0,4.221591921591921,3.5938372438372435,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:109-0-s42:p0,0.8,9.600000000000001,12.0,26936.0,26936.0,0.0,0,4.852286902286903,4.134852984852985,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:109-0-s42:p0,0.9,10.8,12.0,26936.0,26936.0,0.0,0,5.482981882981883,4.675868725868726,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:109-0-s42:p0,1.0,12.0,12.0,26936.0,26936.0,0.0,0,6.113676863676863,5.2168844668844665,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:109-0-s42:p0,1.1,13.200000000000001,12.0,26936.0,26936.0,0.0,0,6.7443718443718454,5.757900207900208,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:109-0-s42:p0,1.2,14.399999999999999,12.0,26936.0,26936.0,0.0,0,7.375066825066825,6.298915948915948,24,7,6,derived_from_native_gap_count,0.034611852793670975,0.14285714285714285,0.040349143610013176,0.0,True
rome,rome:60:11-0-s11:p0,0.1,1.2000000000000002,12.0,3040.0,3040.0,0.0,0,3.1515789473684213,0.7386842105263159,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p0,0.2,2.4000000000000004,12.0,3040.0,3040.0,0.0,0,6.382105263157896,1.5332894736842109,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p0,0.3,3.5999999999999996,12.0,3040.0,3040.0,0.0,0,9.612631578947367,2.3278947368421052,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p0,0.4,4.800000000000001,12.0,3040.0,3040.0,0.0,0,12.843157894736844,3.1225000000000005,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p0,0.5,6.0,12.0,3040.0,3040.0,0.0,0,16.073684210526316,3.917105263157895,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p0,0.6,7.199999999999999,12.0,3040.0,3040.0,0.0,0,19.30421052631579,4.711710526315789,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p0,0.7,8.399999999999999,12.0,3040.0,3040.0,0.0,0,22.53473684210526,5.506315789473684,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p0,0.8,9.600000000000001,12.0,3040.0,3040.0,0.0,0,25.76526315789474,6.30092105263158,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p0,0.9,10.8,12.0,3040.0,3040.0,0.0,0,28.995789473684216,7.095526315789474,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p0,1.0,12.0,12.0,3040.0,3040.0,0.0,0,32.22631578947368,7.8901315789473685,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p0,1.1,13.200000000000001,12.0,3040.0,3040.0,0.0,0,35.456842105263156,8.684736842105265,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p0,1.2,14.399999999999999,12.0,3040.0,3040.0,0.0,0,38.68736842105263,9.479342105263157,24,4,1,derived_from_native_gap_count,0.002932551319648094,0.75,0.008445106805762544,0.0,True
rome,rome:60:11-0-s11:p1,0.1,1.2000000000000002,12.0,1370.0,1370.0,0.0,0,14.087883211678832,5.156788321167883,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
rome,rome:60:11-0-s11:p1,0.2,2.4000000000000004,12.0,1370.0,1370.0,0.0,0,28.51153284671533,10.590948905109489,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
rome,rome:60:11-0-s11:p1,0.3,3.5999999999999996,12.0,1370.0,1370.0,0.0,0,42.93518248175183,16.025109489051097,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
rome,rome:60:11-0-s11:p1,0.4,4.800000000000001,12.0,1370.0,1370.0,0.0,0,57.35883211678833,21.4592700729927,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
rome,rome:60:11-0-s11:p1,0.5,6.0,12.0,1370.0,1370.0,0.0,0,71.78248175182482,26.893430656934306,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
rome,rome:60:11-0-s11:p1,0.6,7.199999999999999,12.0,1370.0,1370.0,0.0,0,86.20613138686132,32.32759124087591,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
rome,rome:60:11-0-s11:p1,0.7,8.399999999999999,12.0,1370.0,1370.0,0.0,0,100.6297810218978,37.761751824817516,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
rome,rome:60:11-0-s11:p1,0.8,9.600000000000001,12.0,1370.0,1370.0,0.0,0,115.05343065693431,43.19591240875913,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
rome,rome:60:11-0-s11:p1,0.9,10.8,12.0,1370.0,1370.0,0.0,0,129.47708029197082,48.630072992700725,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
rome,rome:60:11-0-s11:p1,1.0,12.0,12.0,1370.0,1370.0,0.0,0,143.9007299270073,54.06423357664234,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
rome,rome:60:11-0-s11:p1,1.1,13.200000000000001,12.0,1370.0,1370.0,0.0,0,158.32437956204382,59.49839416058394,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
rome,rome:60:11-0-s11:p1,1.2,14.399999999999999,12.0,1370.0,1370.0,0.0,0,172.7480291970803,64.93255474452555,24,8,3,derived_from_native_gap_count,0.0027934657193174227,0.625,0.0061250805931656995,0.0,True
